label,text
2,giảng viên cung cấp đủ kiến thức cần thiết để hiểu rõ phần lý thuyết để thực hành   có các ví dụ mẫu để sinh viên tham khảo
0,chưa giúp sinh viên có thể làm việc nhóm với nhau
1,không biết
2,hướng dẫn học sinh giải bài tập tốt
0,cô nói rất nhỏ
0,sử dụng máy chiếu slide ví dụ cụ thể hơn
0,không nắm vững được kiến thức môn học
2,thầy dễ tính
2,tận tâm   giảng dạy tốt
2,thầy nhiệt tình   đi dạy đầy đủ   vui vẻ
2,thầy giảng rất hay
0,vâng không có ý kiến gì thêm
2,có nhiều kiến thức mở rộng
0,tránh tình trạng giảng viên đang dạy thì hết phấn   micro hết pin
0,giảng viên chỉ đọc lướt qua slide bài giảng rồi giao bài tập
0,giáo viên giảng bài hơi khó hiểu và không có tài liệu tham khảo trên modle
1,giảng dạy nhiệt tình   luôn đổi mới nội dung
0,đầu tư phòng lab thực hành trên thiết bị thật   có quy mô
2,thầy chuẩn bị bài giảng rất đầy đủ
2,thầy không nên cho code trước mà nên để sinh viên tự làm   như vậy sinh viên sẽ nhớ lâu hơn
0,giảng viên cho quá nhiều bài tập nhưng lại ít hướng dẫn và giải
0,thầy có thể giảng sâu hơn về trọng tâm của bài hơn một chút nữa được không ạ
2,cô quá tuyệt vời
2,nhưng thầy cũng cho thời gian hỏi lại những điều chưa hiểu
0,phòng thực hành thì máy bị treo   bị hư hoài   dây mạng thì cắm lúc nhận lúc không
1,giảng viên đã dạy tốt
2,thầy dạy rất hay và rất vui
2,nên có thêm ví dụ cụ thể của giảng viên cho từng dạng toán thay vì chỉ sửa bài tập của sinh viên
0,em hy vọng là nội dung bài học sẽ cập nhật các phiên bản công nghệ mới   gần đây nhất
2,lấy ví dụ từ thực tế dễ hiểu
2,giảng dạy tích cực   hiệu quả
2,thầy rất vui tính   có thể do thầy trẻ nên thầy hiểu được tụi em và có phương pháp dạy khá trẻ trung và hay
2,thầy giảng dạy nhiệt tình và bổ sung những kiến thức khác cần thiết cho sinh viên
2,thầy dạy nhiệt tình   gần gũi   vui vẻ trong buổi học
2,cô dạy hay   tận tâm với công việc
0,thầy lúc nào cũng chỉ nghĩ cho thầy chứ không nghĩ cho người khác
0,hay điểm danh
2,nhiệt tình tận tâm và vui vẻ
0,cần cho sinh viên làm bài tập nhiều hơn
2,giảng viên dạy hơi nhanh   đôi lúc không bắt kịp bài
1,giải thích rõ vấn đề   hướng dẫn rõ
2,thầy dạy hay   dễ hiểu   có nhiều kiến thức bổ xung hay
0,đề thi cuối kỳ quá dài so với thời gian kiểm tra
2,cần có các bài tập thực tiễn hơn
2,thầy luôn đúng giờ
2,phương pháp giảng dạy của giảng viên giúp anh   chị hiểu được và vận dụng được kiến thức
2,cô giảng bài rất nhiệt tình
2,đảm bảo giờ lên lớp   truyền đạt hiệu quả   tích cực
0,nên trang bị thêm các lớp thực hành để sinh viên có cơ hội thao tác trên thực tế nhà trường nên trang bị rèm cửa sổ để tránh ánh sáng làm mờ máy chiếu   gây khó khăn trong việc báo cáo đồ án cũng như dạy học
0,nội dung thực hành và lý thuyết phải sát nhau
2,giảng dạy tận tình   giải đáp thắc mắc thường xuyên
1,điều em hài lòng nhất đó là giảng viên nhiệt tình va luôn tạo được cảm giác hứng thú khi mà học tiếng anh
0,cần có các thiết bị thực hành đầy đủ
1,thầy khá dễ
2,phong cách dạy của thầy làm cho sinh viên thấy gần gũi   tạo cảm giác nắm bắt   hiểu được bài giảng tốt hơn
2,thầy dạy rất nhiệt tình   rất tâm huyết   ôn tập rất kỹ
0,lịch dạy học thay đổi liên tục   không cố định
0,cho sinh viên làm nhiều bài tập từ dễ đến khó để hiểu bài
0,giáo viên nên có định hướng cho sinh viên trong việc chọn đề tài nghiên cứu
2,môn học chỉ đề cập các vấn đề chung của một ngôn ngữ hướng đối tượng đã học ở môn lập trình hướng đối tượng   lập trình windows   đa luồng   đồ họa
2,có nhiều tài liệu hay
2,thầy rất hiểu tâm lý của sinh viên
2,đề thực hành quá khó
0,chưa thấy giáo viên bao giờ
2,sử dụng song ngữ nên dễ hiểu
0,mang tính thực tế
0,tập trung giảng dạy những kiến thức có ích cho chuyên ngành sau này hơn   những kiến thức không quan trọng nên bỏ qua hoặc dạy lướt qua
2,giáo viên rất vui tính   niềm nở với học sinh
0,hướng dẫn làm đồ án môn học chưa chi tiết   cảm thấy lý thuyết và thực hành không liên quan nhiều đến nhau
2,phải nâng cấp phòng máy
0,số buổi ôn tập còn ít
2,cô rất nhiệt tình khi chỉ và dạy
0,chính vì lẽ đó   mong nhà trường có thể đòi lại quyền lợi cho sinh viên
0,thầy sử dụng bảng và liên tục ghi chép từ tài liệu trong khoảng   thời gian đứng lớp làm tiết học rất chán và buồn ngủ
2,giảng viên dạy học cực kỳ tận tình   cô wzjwz có giải đề và lưu ý trước khi thi cho cả lớp   cô cũng chỉnh sửa đồ án cho những nhóm trình bày để hoàn thiện hơn đồ án của các nhóm
2,thưa   thầy thực sự chuyên tâm trong quá trình giảng dạy và các bài tập thầy đưa rất bổ ích   mang tính thực tiễn
0,thay đổi cách truyền đạt để môn học ít nhàm chán hơn
1,phương pháp giảng dạy rất hay   nhiệt tình
1,cô rất chu đáo   nhiệt tình
2,giảng viên giảng dạy nhiệt tình   giải đáp được thắc mắc của sinh viên
2,giảng viên dạy cực kỳ nhiệt tình   dễ hiểu   lớp học sôi nổi   đạt hiệu quả cao
1,giảng viên quan tâm tận tình tới sinh viên   truyền đạt hiệu quả
0,chứ như tình trạng hiện tại là môn thực hành học trước   qua kỳ sau mới được học lý thuyết thì mất đi tính tiếp nối kiến thức trong quá trình học
2,giảng viên dạy dễ hiểu   vui tính
0,thầy dạy khá nâng cao   một số tụi em học không kịp
0,sinh viên cần nhiều hơn những bài như vậy
1,thầy tận dụng tốt thời gian và truyền đạt ý tưởng cũng như niềm vui học op
1,giảng viên dạy hay
2,thầy truyền tải đầy đủ kiến thức
0,giảng bài kém hiệu quả
2,cô nhiệt tình   dạy hay   nhiều bài tập
0,chưa truyền đạt kiến thức một cách hiệu quả nhất
0,chất lượng phòng thực hành quá kém
0,cách dạy nhàm chán
0,thầy đưa ra những ví dụ rất nhạy cảm   đặc biệt là đối với những bạn nữ
2,thầy dạy hay   quan tâm học sinh   nhiệt tình
2,chưa nhận được sự hỗ trợ kịp thời từ giảng viên
2,giáo viên tốt và nhiều năng lượng
1,thầy dạy dạy hay   nhiệt tình   vui vẻ
2,giáo viên thân thiện   giảng giải dễ hiểu
0,thầy hay đi muộn
1,vui   nhiệt tình với sinh viên   tận tâm giúp đỡ sinh viên
2,quan tâm đến học   giảng dạy tận tâm   dễ hiểu
1,thầy dạy tốt   có lượng kiến thức chất lượng cho sinh viên
1,ra các dạng của đề thi
0,môn bài tập ta thường học trong phòng với đồ lau bảng không sạch làm ảnh hưởng đến các bài tập tiếp theo khi các bạn làm đè lên phần bôi chưa sạch
2,mong cô có thể giảng dạy nội dung dễ hiểu hơn
1,đi dạy đúng giờ và bù đủ số buổi vắng
0,quan tâm đến nhiều sinh viên hơn vì trong lớp trình độ khá chênh lệch mà cũng không quá nhiều sinh viên
2,mỗi học kỳ có thể là đồ án khác nhau cho toàn bộ sinh viên để   tránh tình trạng   xào   lại các đồ án cũ  nên có chung một quy tắc chuẩn để chấm điểm cho sinh viên
1,không có ý kiến thêm
1,giảng bài
2,giảng viên rất tận tâm   nhiệt tình
2,giáo viên nên giảng bài cho học sinh   không nên ngồi để học sinh tự nghiên cứu
2,cho nhiều bài tập để học tập cũng như ôn thi
2,hồ bơi bẩn
0,còn trong bài thầy dạy hơi nâng cao nên không kịp tiến độ chương trình học
2,dạy nhiệt tình   hướng dẫn dễ hiểu
2,thầy sử dụng tiếng anh để sinh viên làm quen tên các thiết bị
2,giảng viên nhiệt tình   vui vẻ   giải đáp hết mọi thắc mắc sinh viên
0,nên gắn chặt hơn nữa môn học với thực tiễn
0,mặc dù không được gặp giảng viên trong học kỳ qua nhưng em cũng đã cơ bản hoàn thành được đồ án
0,các phòng máy nên được cài đặt phần mềm liên quan đầy đủ hơn
2,giảng viên cho nhiều bài tập để làm
2,thầy giảng thực tế vào bài tập
0,thầy để tụi em tự tìm hiểu cũng là một cách hay nhưng hơi khó đối với tụi em
0,nhiều kiến thức nói nhanh và khó hiểu
0,cập nhật giáo trình chung để giảng dạy môn học
2,giảng viên nhiệt tình   có tâm
0,giảng viên không nhiệt tình và tận tâm
2,nhiệt tình trong công việc
0,thầy vào lớp trễ   kéo dài thời gian dạy học qua tiết trống   dạy không đúng với trọng tâm ra đề thi   chấm điểm cuối kỳ quá chậm
1,thầy nói rõ
0,giảng viên khó tính   thỉnh thoảng lớn tiếng với sinh viên   không tôn trọng ý kiến của sinh viên
0,nên có nhiều môn học hơn
2,thường xuyên kiểm tra kiến thức sinh viên   đảm bảo được chất lượng kiến thức môn học
1,thầy dạy hay   nhiệt tình   vui vẻ   cho đề dễ
2,thầy giảng dễ hiểu và quan tâm học sinh
0,giảng viên cần sử dụng thời gian trên lớp hiệu quả hơn
0,cần hiểu rõ thêm cách kết nối prolog với c
0,cô giảng bài nhanh quá
2,giảng viên nhiệt tình với sinh viên   ví dụ sinh động dễ hiểu
2,giảng viên giảng dạy dễ hiểu   kỹ càng   tận tâm trong giải thích và dạy học
2,giảng viên giảng dạy rất nhiệt tình   luôn đến lớp đúng giờ   quan tâm đến việc học tập của sinh viên
1,thầy dạy tận tâm   nhiệt tình   tâm huyết   vui tính
1,giảng viên lên lớp đúng giờ   giảng viên tính tình vui vẻ
1,không có   do em không có khả năng tiếp thu đối với môn này thôi
2,thường xuyên nghĩ và phải đi học bù
2,nhiệt tình với học sinh
1,không có điều không hài lòng
2,giảng viên hài hước nhiệt tình
0,giảng viên hay nói chậm và còn giải thích lại bằng tiếng việt   điều này không thực sự cần thiết
2,tổ chức các cuộc thi liên quan tới kỹ năng giao tiếp anh văn
0,thầy cho nhiều ví dụ hơn
0,cô không cung cấp đáp án của bài tập
2,phương pháp dạy tốt
0,thiếu nhiệt tình
2,vui vẻ   dễ hiểu
1,thầy dạy nhiệt tình   có tâm
0,cần có giáo trình đầy đủ
0,thầy hay up slide lên wed trường rất chậm   thứ  học thì thứ  thầy mới up
0,giảng viên tận tình   có kinh nghiệm sư phạm
1,dùng hệ thống we code
2,em thấy việc này khá bổ ích
0,giảng viên không đảm bảo giờ lên lớp và nghỉ mà không thông báo trước làm mất thời gian của sinh viên
2,giảng dạy dễ hiểu   đầy đủ
0,nhà trường nên trang bị rèm cửa sổ để tránh ánh sáng làm mờ máy chiếu   gây khó khăn trong việc báo cáo đồ án cũng như dạy học
2,thầy wzjwz dạy rất tốt và giúp chúng em học thêm các kỹ năng mềm
2,thầy dễ thương   dạy dễ hiểu   thầy vui tính
0,chưa tạo động lực   thúc đẩy sinh viên nhiều
0,cách dạy hơi khó hiểu một tí
2,rất cần cho việc phát triển sau này
1,cô giảng dạy nhiệt tình và tận tâm
2,kiến thức học khá vừa sức với sinh viên
2,đó là việc giáo viên vừa giảng bài vừa code cho xem dễ hiểu và hình tượng ra những gì giáo viên muốn truyền đạt
0,thầy không dạy chỉ đưa tài liệu tự tìm hiểu thôi
0,cô dạy nhiệt tình nhưng nói qua rất nhỏ   khó nghe
1,cô dạy rất dễ hiểu   cô vui tính nữa  v
0,khi có nhóm lên seminar thì phải có ít nhất ba câu hỏi thì mới   đậu     không cần biết câu hỏi là gì   không đủ ba câu thì phải làm lại
